"filename", "language", "Properties", "XML", "GDScript", "GDResource", "Markdown", "GDScene", "HTML", "JavaScript", "gdshader", "JSON", "WebAssembly Text Format", "comment", "blank", "total"
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Editor\Images\Resources\character.svg.import", "GDResource", 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 6, 39
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Editor\Images\Resources\icon_character.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Editor\Images\Resources\portrait.svg", "XML", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Editor\Images\Resources\portrait.svg.import", "GDResource", 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 6, 39
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Editor\Images\Toolbar\add-character.svg", "XML", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Editor\Images\Toolbar\add-character.svg.import", "GDResource", 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 6, 39
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Editor\Images\Toolbar\add-timeline.svg", "XML", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Editor\Images\Toolbar\add-timeline.svg.import", "GDResource", 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 6, 39
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Editor\Images\Unknown.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Editor\Images\dialogic-logo.svg", "XML", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Editor\Images\dialogic-logo.svg.import", "GDResource", 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 6, 38
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Editor\Images\plugin-icon.svg", "XML", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Editor\Images\plugin-icon.svg.import", "GDResource", 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 6, 39
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Editor\Images\preview_character.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Editor\Images\preview_character_speaker.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Editor\Inspector\inspector_plugin.gd", "GDScript", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Editor\Inspector\timeline_inspector_field.gd", "GDScript", 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 5, 18, 83
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Editor\Settings\HintLabelStylingScript.gd", "GDScript", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 14
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Editor\Settings\csv_file.gd", "GDScript", 0, 0, 184, 0, 0, 0, 0, 0, 0, 0, 0, 72, 101, 357
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Editor\Settings\settings_editor.gd", "GDScript", 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 3, 49, 170
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Editor\Settings\settings_editor.tscn", "GDScene", 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 12, 60
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Editor\Settings\settings_general.gd", "GDScript", 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 0, 34, 76, 248
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Editor\Settings\settings_general.tscn", "GDScene", 0, 0, 0, 0, 0, 227, 0, 0, 0, 0, 0, 0, 57, 284
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Editor\Settings\settings_modules.gd", "GDScript", 0, 0, 337, 0, 0, 0, 0, 0, 0, 0, 0, 20, 87, 444
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Editor\Settings\settings_modules.tscn", "GDScene", 0, 0, 0, 0, 0, 203, 0, 0, 0, 0, 0, 0, 34, 237
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Editor\Settings\settings_page.gd", "GDScript", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 7, 13, 36
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Editor\Settings\settings_translation.gd", "GDScript", 0, 0, 412, 0, 0, 0, 0, 0, 0, 0, 0, 66, 183, 661
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Editor\Settings\settings_translation.tscn", "GDScene", 0, 0, 0, 0, 0, 283, 0, 0, 0, 0, 0, 0, 86, 369
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Editor\Theme\MainTheme.tres", "GDResource", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Editor\Theme\PickerTheme.tres", "GDResource", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Editor\TimelineEditor\TextEditor\CodeCompletionHelper.gd", "GDScript", 0, 0, 195, 0, 0, 0, 0, 0, 0, 0, 0, 61, 69, 325
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Editor\TimelineEditor\TextEditor\syntax_highlighter.gd", "GDScript", 0, 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 12, 45, 202
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Editor\TimelineEditor\TextEditor\timeline_editor_text.gd", "GDScript", 0, 0, 207, 0, 0, 0, 0, 0, 0, 0, 0, 24, 78, 309
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Editor\TimelineEditor\TextEditor\timeline_editor_text.tscn", "GDScene", 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 5, 33
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Editor\TimelineEditor\VisualEditor\AddEventButton.gd", "GDScript", 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 64
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Editor\TimelineEditor\VisualEditor\AddEventButton.tscn", "GDScene", 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 6, 47
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Editor\TimelineEditor\VisualEditor\TimelineArea.gd", "GDScript", 0, 0, 131, 0, 0, 0, 0, 0, 0, 0, 0, 22, 52, 205
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Editor\TimelineEditor\VisualEditor\timeline_editor_visual.gd", "GDScript", 0, 0, 892, 0, 0, 0, 0, 0, 0, 0, 0, 95, 295, 1282
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Editor\TimelineEditor\VisualEditor\timeline_editor_visual.tscn", "GDScene", 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 15, 112
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Editor\TimelineEditor\test_timeline_scene.gd", "GDScript", 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 45
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Editor\TimelineEditor\test_timeline_scene.tscn", "GDScene", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 4, 26
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Editor\TimelineEditor\timeline_editor.gd", "GDScript", 0, 0, 167, 0, 0, 0, 0, 0, 0, 0, 0, 14, 59, 240
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Editor\TimelineEditor\timeline_editor.tscn", "GDScene", 0, 0, 0, 0, 0, 136, 0, 0, 0, 0, 0, 0, 28, 164
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Editor\dialogic_editor.gd", "GDScript", 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 13, 21, 67
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Editor\editor_main.gd", "GDScript", 0, 0, 279, 0, 0, 0, 0, 0, 0, 0, 0, 11, 47, 337
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Editor\editor_main.tscn", "GDScene", 0, 0, 0, 0, 0, 137, 0, 0, 0, 0, 0, 0, 25, 162
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Editor\editors_manager.gd", "GDScript", 0, 0, 170, 0, 0, 0, 0, 0, 0, 0, 0, 32, 83, 285
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Example Assets\Fonts\Roboto-Bold.ttf.import", "GDResource", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 6, 36
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Example Assets\Fonts\Roboto-Italic.ttf.import", "GDResource", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 6, 36
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Example Assets\Fonts\Roboto-Regular.ttf.import", "GDResource", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 6, 36
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Example Assets\already_read_indicator.gd", "GDScript", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Example Assets\backgrounds\BubbleEnd.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Example Assets\backgrounds\new-default-dialog.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Example Assets\backgrounds\rpg_box.webp.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Example Assets\default_event.gd", "GDScript", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 19, 17, 52
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Example Assets\next-indicator\next-indicator-dialogic-1.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Example Assets\next-indicator\next-indicator.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Example Assets\portraits\Antonio\pl5 blink.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Example Assets\portraits\Antonio\pl5 doubt.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Example Assets\portraits\Antonio\pl5 hate.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Example Assets\portraits\Antonio\pl5 plot.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Example Assets\portraits\Antonio\pl5 sad.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Example Assets\portraits\Antonio\pl5 scoff.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Example Assets\portraits\Antonio\pl5 shy.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Example Assets\portraits\Antonio\pl5 surprise.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Example Assets\portraits\Antonio\pl5.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Example Assets\portraits\CustomPortrait_AnimatedSprite.gd", "GDScript", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 19
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Example Assets\portraits\CustomPortrait_AnimatedSprite.tscn", "GDScene", 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 6, 57
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Example Assets\portraits\CustomPortrait_FaceAtlas.gd", "GDScript", 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 6, 20, 71
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Example Assets\portraits\CustomPortrait_FaceAtlas.tscn", "GDScene", 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 12, 68
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Example Assets\portraits\Jane\pl3 avoid.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Example Assets\portraits\Jane\pl3 blink.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Example Assets\portraits\Jane\pl3 concept.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Example Assets\portraits\Jane\pl3 confusion.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Example Assets\portraits\Jane\pl3 doubt.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Example Assets\portraits\Jane\pl3 happy.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Example Assets\portraits\Jane\pl3 plot.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Example Assets\portraits\Jane\pl3 sad.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Example Assets\portraits\Jane\pl3 shy.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Example Assets\portraits\Jane\pl3 surprise.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Example Assets\portraits\Portrait1.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Example Assets\portraits\Portrait2.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Example Assets\portraits\Princess\anger.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Example Assets\portraits\Princess\frown.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Example Assets\portraits\Princess\joy.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Example Assets\portraits\Princess\neutral.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Example Assets\portraits\Princess\princess_blank.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Example Assets\portraits\Princess\shock.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Example Assets\portraits\Princess\smile.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Example Assets\portraits\rpg_portraits\base1.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Example Assets\portraits\rpg_portraits\base2.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Example Assets\portraits\rpg_portraits\base3.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Example Assets\portraits\rpg_portraits\base4.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Example Assets\sound-effects\typing1.wav.import", "GDResource", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 6, 25
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Example Assets\sound-effects\typing2.wav.import", "GDResource", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 6, 25
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Example Assets\sound-effects\typing3.wav.import", "GDResource", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 6, 25
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Example Assets\sound-effects\typing4.wav.import", "GDResource", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 6, 25
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Example Assets\sound-effects\typing5.wav.import", "GDResource", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 6, 25
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Audio\event_music.gd", "GDScript", 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 22, 23, 106
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Audio\event_sound.gd", "GDScript", 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 19, 22, 87
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Audio\icon_music.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Audio\icon_sound.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Audio\index.gd", "GDScript", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 15
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Audio\settings_audio.gd", "GDScript", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 33
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Audio\settings_audio.tscn", "GDScene", 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 13, 55
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Audio\subsystem_audio.gd", "GDScript", 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 51, 51, 220
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Background\DefaultBackgroundScene\default_background.gd", "GDScript", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 28
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Background\DefaultBackgroundScene\default_background.tscn", "GDScene", 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 5, 30
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Background\Transitions\Defaults\push_down.gd", "GDScript", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Background\Transitions\Defaults\push_left.gd", "GDScript", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Background\Transitions\Defaults\push_right.gd", "GDScript", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Background\Transitions\Defaults\push_up.gd", "GDScript", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Background\Transitions\Defaults\simple_fade.gd", "GDScript", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Background\Transitions\Defaults\simple_fade.tres", "GDResource", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Background\Transitions\Defaults\swipe_diagonal_up_left.gd", "GDScript", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Background\Transitions\Defaults\swipe_left_to_right.gd", "GDScript", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Background\Transitions\Defaults\swipe_right_to_left.gd", "GDScript", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Background\Transitions\class_dialogic_background_transition.gd", "GDScript", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 8, 17, 57
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Background\Transitions\default_transition_shader.gdshader", "gdshader", 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 7, 8, 37
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Background\Transitions\push_transition_shader.gdshader", "gdshader", 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 5, 18
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Background\Transitions\simple_push_transitions.gd", "GDScript", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Background\Transitions\simple_swipe_gradient.tres", "GDResource", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Background\Transitions\simple_swipe_transitions.gd", "GDScript", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 15
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Background\dialogic_background.gd", "GDScript", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 14, 13, 39
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Background\event_background.gd", "GDScript", 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 24, 27, 157
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Background\icon.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Background\index.gd", "GDScript", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Background\node_background_holder.gd", "GDScript", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Background\subsystem_backgrounds.gd", "GDScript", 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 39, 39, 187
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Call\event_call.gd", "GDScript", 0, 0, 190, 0, 0, 0, 0, 0, 0, 0, 0, 23, 51, 264
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Call\icon.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Call\index.gd", "GDScript", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Character\DefaultAnimations\bounce.gd", "GDScript", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Character\DefaultAnimations\bounce_in_out.gd", "GDScript", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 40
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Character\DefaultAnimations\fade_down_in_out.gd", "GDScript", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 45
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Character\DefaultAnimations\fade_in_out.gd", "GDScript", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Character\DefaultAnimations\fade_up_in_out.gd", "GDScript", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 45
